Is_top_5_League,Based_rich_nation,Is_top_ranked_nation,EU_National,Caps,Apps,Age,Reputation,Is_top_prev_club,Last_Transfer_Fee,Salary
0,1,2,1,0,120,23,4737,0,0,32500
0,0,0,0,1,56,22,4548,0,0,32500
0,1,2,1,0,161,25,4082,0,0,32500
0,1,2,1,0,78,22,4536,0,0,32500
0,1,2,1,0,0,18,4030,0,0,32500
0,1,2,1,0,0,18,4367,0,0,32500
0,1,2,1,0,320,31,4006,0,0,32500
0,1,2,1,0,130,22,4229,0,0,32500
0,1,2,1,0,66,22,4225,0,0,32500
0,1,2,1,0,294,30,4208,0,0,32500
0,1,2,1,0,79,23,4223,0,0,32500
0,1,2,1,0,106,23,4500,0,0,32500
0,1,2,1,0,250,30,4200,0,0,32500
0,1,2,1,0,100,23,4784,0,0,32500
0,1,2,1,0,102,23,4221,0,0,32500
0,1,2,1,0,50,21,4227,0,0,32500
0,1,2,1,0,124,25,5049,0,0,32500
0,1,2,1,0,2,18,4788,0,0,32500
0,1,2,1,0,55,21,5110,0,0,32500
0,1,2,1,0,165,26,4554,0,0,32500
0,0,0,0,11,53,23,5351,0,0,32500
0,1,1,1,0,2,19,3479,0,0,32500
0,1,2,1,0,416,35,4030,0,0,32500
0,1,2,1,0,328,32,4008,0,0,32500
0,0,0,0,4,5,21,4700,0,0,32500
0,1,2,1,0,115,23,4228,0,0,32500
0,1,2,1,0,64,21,4200,0,0,32500
0,1,0,0,0,97,23,4218,0,0,32500
0,1,2,1,0,37,21,4233,0,0,32500
0,1,1,0,0,114,22,4200,0,0,32500
0,1,2,1,0,0,18,4032,0,0,32500
0,1,0,1,0,2,18,4064,0,0,32500
0,1,2,1,0,1,18,4334,0,0,32500
0,1,2,1,0,0,18,4050,0,0,32500
0,1,2,1,0,117,24,4100,0,0,32500
0,1,2,1,0,88,24,4200,0,0,32500
0,1,1,1,0,0,18,4274,0,0,32500
0,1,2,1,0,159,25,4799,0,0,32500
0,1,2,1,0,475,36,4091,0,0,32500
0,1,1,1,0,1,19,4000,0,0,32500
1,1,2,1,0,0,17,4258,0,0,32500
0,1,2,1,0,32,21,4250,0,0,32500
0,0,0,0,11,53,33,3092,0,0,32500
0,1,2,1,0,79,26,4618,0,0,32500
0,0,0,0,1,161,24,4398,0,0,32500
0,0,0,1,3,126,23,5435,0,0,32500
0,0,0,1,52,267,32,3304,0,0,32500
0,0,0,0,28,30,26,5424,0,0,32500
0,1,1,1,0,76,23,4269,0,0,32500
0,1,0,1,0,112,23,4320,0,0,32500
0,1,1,1,0,73,22,4271,0,0,32500
0,0,0,0,14,118,24,4599,0,0,32500
0,1,2,1,0,87,28,4260,0,0,32500
0,1,1,1,0,82,24,4250,0,0,32500
0,1,1,1,0,148,26,4267,0,0,32500
0,1,1,1,0,38,19,4250,0,0,32500
0,1,1,1,0,80,23,4269,0,0,32500
0,1,0,1,0,216,30,4243,0,0,32500
0,1,1,1,0,286,32,4252,0,0,32500
0,1,0,1,0,283,31,4256,0,0,32500
0,1,1,1,0,108,25,4269,0,0,32500
0,1,1,1,0,164,27,4250,0,0,32500
0,1,1,1,0,119,24,4288,0,0,32500
0,1,1,1,0,213,26,4264,0,0,32500
0,1,0,1,0,22,20,4277,0,0,32500
0,1,1,1,0,219,31,4254,0,0,32500
0,1,2,1,0,386,31,4050,0,0,32500
0,1,2,1,0,0,20,4088,0,0,32500
0,0,0,0,1,75,26,4955,0,0,32500
0,1,1,1,0,202,29,4262,0,0,32500
0,1,1,1,0,277,30,4258,0,0,32500
0,1,1,1,0,226,27,4260,0,0,32500
0,1,1,1,0,55,22,4250,0,0,32500
0,1,1,1,0,94,23,4269,0,0,32500
0,1,1,1,0,122,25,4267,0,0,32500
0,1,1,1,0,372,31,4252,0,0,32500
0,1,2,1,0,230,30,4609,0,0,32500
0,1,2,1,0,43,22,4932,0,0,32500
0,0,0,1,2,128,31,2800,0,0,32500
0,1,1,1,0,370,35,4168,0,0,32500
0,0,0,0,8,116,28,4500,0,0,32500
0,1,2,1,0,9,20,4179,0,0,32500
0,1,2,1,0,72,26,4216,0,0,32500
0,0,1,0,3,43,27,5012,0,0,32500
0,1,2,1,0,244,26,4367,0,0,32000
0,1,0,0,0,0,18,3116,0,0,32000
0,0,0,1,1,252,32,4850,0,0,32000
0,0,2,0,0,274,32,4914,0,0,32000
0,0,0,0,0,64,22,4914,0,0,32000
0,1,1,1,0,187,33,4156,0,0,32000
0,1,2,1,0,317,31,4354,0,0,32000
0,0,2,0,0,40,23,5502,0,0,32000
0,1,1,1,0,145,27,4162,0,0,32000
0,1,2,1,0,0,19,4029,0,0,32000
0,0,0,0,0,105,24,4924,0,0,32000
0,0,1,0,0,106,25,5520,0,0,32000
0,0,0,1,1,149,29,4600,0,0,32000
0,0,0,0,16,122,33,3006,0,0,32000
0,0,0,0,12,157,29,5261,0,0,32000
0,0,0,0,10,99,22,4000,0,0,32000
0,0,0,0,3,247,27,5516,0,0,32000
0,0,0,1,47,334,31,5245,0,0,32000
0,0,0,0,9,75,26,2798,0,0,32000
0,0,0,0,5,1,27,3100,0,0,32000
0,1,1,1,0,338,33,4802,0,0,32000
0,0,0,0,11,142,25,5211,0,0,32000
0,1,2,1,0,193,28,4068,0,0,32000
0,0,0,0,6,220,28,4250,0,0,32000
0,0,0,0,4,273,33,5188,0,0,32000
0,0,1,0,6,308,32,5604,0,0,32000
0,0,0,1,4,101,27,4450,0,0,32000
0,1,2,1,0,33,20,3882,0,0,32000
0,0,0,0,0,231,32,5200,0,0,32000
0,1,2,1,0,239,32,4704,0,0,32000
0,1,1,1,0,215,32,4162,0,0,32000
0,1,2,1,0,32,19,4106,0,0,32000
0,1,2,1,0,242,30,4718,0,0,32000
0,0,1,1,0,1,19,3850,0,0,32000
0,1,2,1,0,127,25,4142,0,0,32000
0,0,0,0,2,373,34,5200,0,0,32000
0,0,1,1,19,154,31,3954,0,0,32000
0,0,0,0,23,3,27,4500,0,0,32000
0,0,2,0,0,269,33,4800,0,0,32000
0,0,0,0,0,110,25,4821,0,0,32000
0,1,2,1,0,72,21,4148,0,0,32000
0,0,0,1,23,175,29,5248,0,0,32000
0,1,1,0,0,0,17,3783,0,0,32000
0,1,0,0,1,181,34,2996,0,0,32000
0,1,2,1,0,1,20,4030,0,0,32000
0,1,2,1,0,420,33,4752,0,0,32000
0,0,0,0,13,2,29,5100,0,0,32000
0,1,1,1,0,228,29,4220,0,0,32000
0,0,0,1,9,141,24,5609,0,0,32000
0,1,2,1,0,214,27,4761,0,0,32000
0,1,2,1,0,2,19,3957,0,0,32000
0,1,0,0,1,46,23,4700,0,0,32000
0,0,1,0,0,223,28,4800,0,0,32000
0,0,0,1,11,171,34,4001,0,0,32000
0,1,2,1,0,231,30,4659,0,0,32000
0,0,0,0,0,96,25,5002,0,0,32000
0,0,0,1,0,2,19,4065,0,0,32000
0,0,0,0,9,159,25,5041,0,0,32000
0,0,0,0,2,24,22,4525,0,0,32000
0,1,2,1,0,54,21,4730,0,0,32000
0,1,2,1,0,243,30,4700,0,0,32000
0,1,2,1,0,92,27,4100,0,0,32000
0,1,2,1,0,106,23,4728,0,0,32000
0,0,0,1,0,7,20,4286,0,0,32000
0,1,0,1,0,46,21,4700,0,0,32000
0,1,2,1,0,362,32,4714,0,0,32000
0,1,2,1,0,199,31,4700,0,0,32000
0,1,2,1,0,328,30,4711,0,0,32000
0,1,2,1,0,450,34,3650,0,0,32000
0,0,0,0,18,3,25,4530,0,0,32000
0,1,2,1,0,49,20,4765,0,0,32000
0,0,0,0,7,184,25,4750,0,0,32000
0,1,2,1,0,402,33,4694,0,0,32000
0,1,2,1,0,314,29,4718,0,0,32000
0,1,2,1,0,156,28,4700,0,0,32000
0,0,0,0,10,192,31,4980,0,0,32000
0,0,2,1,0,32,23,5337,0,0,32000
0,0,0,0,3,189,31,2754,0,0,32000
0,1,2,1,0,3,19,4157,0,0,32000
0,1,2,1,0,276,31,4106,0,0,32000
0,0,0,0,0,58,22,4900,0,0,32000
0,1,1,1,0,106,27,4120,0,0,32000
0,1,2,1,0,222,31,4556,0,0,32000
0,1,1,1,0,154,25,4156,0,0,32000
0,0,0,0,13,175,31,4460,0,0,32000
0,1,2,1,0,193,32,4343,0,0,32000
0,1,1,1,0,77,24,4126,0,0,32000
0,1,0,1,0,90,23,4100,0,0,32000
0,1,1,1,0,172,26,4140,0,0,32000
0,1,1,1,0,250,28,4110,0,0,32000
0,1,1,1,0,204,30,4110,0,0,32000
0,1,1,1,0,133,29,4100,0,0,32000
0,1,1,1,0,78,23,4136,0,0,32000
0,1,1,1,0,123,25,4132,0,0,32000
0,0,0,0,6,121,26,4747,0,0,32000
0,1,2,1,0,278,31,5475,0,0,32000
0,1,1,1,0,73,23,4100,0,0,32000
0,1,1,1,0,205,27,4200,0,0,32000
0,0,0,0,0,53,22,4740,0,0,32000
0,1,1,1,0,124,31,4110,0,0,32000
0,1,0,1,0,157,26,4116,0,0,32000
0,1,1,1,0,125,25,4116,0,0,32000
0,0,0,0,2,175,27,4564,0,0,32000
0,1,0,1,0,7,20,4180,0,0,32000
0,1,1,1,0,20,20,4360,0,0,32000
0,1,1,1,0,329,31,4102,0,0,32000
0,1,1,1,0,211,27,4100,0,0,32000
0,1,1,1,0,129,25,4120,0,0,32000
0,1,2,0,0,3,21,3832,0,0,32000
0,1,1,1,0,119,26,4100,0,0,32000
0,1,1,1,0,148,25,4218,0,0,32000
0,1,1,1,0,236,28,4200,0,0,32000
0,1,1,1,0,218,28,4210,0,0,32000
0,1,1,1,0,213,28,4110,0,0,32000
0,1,1,1,0,39,22,4100,0,0,32000
0,1,1,1,0,159,26,4114,0,0,32000
0,1,2,0,0,1,19,3950,0,0,32000
0,1,0,1,6,206,33,3900,0,0,32000
0,0,0,0,3,28,26,4300,0,0,32000
0,1,2,1,0,234,25,3917,0,0,32000
1,1,2,1,0,0,20,3900,0,0,32000
0,1,2,1,0,251,28,3900,0,0,32000
0,1,1,1,0,413,35,4168,0,0,32000
0,0,0,1,30,187,29,5366,0,0,32000
0,0,1,0,2,317,31,4350,0,0,32000
1,1,0,1,0,0,18,3918,0,0,32000
0,1,1,1,0,15,18,3960,0,0,32000
0,1,2,1,0,34,22,4646,0,0,32000
0,1,2,1,0,14,19,4428,0,0,32000
0,1,2,1,0,157,27,5350,0,0,32000
0,1,0,1,0,87,25,4616,0,0,32000
0,1,1,1,0,263,28,4166,0,0,32000
1,1,0,0,0,23,20,3900,0,0,32000
0,1,2,1,0,62,22,4050,0,0,32000
0,1,0,1,32,304,33,4190,0,0,32000
0,1,2,1,0,0,19,4069,0,0,32000
0,1,1,1,0,0,19,4150,0,0,32000
0,1,0,1,1,290,31,5010,0,0,32000
0,1,1,1,0,107,27,4210,0,0,32000
0,1,1,1,0,285,28,4214,0,0,32000
0,0,1,0,13,309,33,4504,0,0,32000
0,0,0,0,64,182,30,4873,0,0,32000
0,1,1,1,0,155,25,4100,0,0,32000
0,1,1,1,0,155,29,4200,0,0,32000
0,0,0,1,0,45,20,3950,0,0,32000
0,0,0,1,31,243,30,3750,0,0,32000
0,0,2,1,0,100,25,4199,0,0,32000
0,0,1,1,1,176,25,4170,0,0,32000
0,0,2,1,0,89,23,4852,0,0,32000
0,0,0,1,11,173,26,4750,0,0,32000
0,0,2,1,0,69,25,5400,0,0,32000
0,0,2,1,0,54,23,4914,0,0,32000
0,1,1,1,0,39,21,4529,0,0,32000
0,0,0,0,13,4,30,4900,0,0,32000
0,0,0,1,7,144,25,4650,0,0,32000
0,1,2,1,0,218,30,4110,0,0,32000
0,0,0,1,26,158,27,4550,0,0,32000
0,0,0,1,26,232,26,4750,0,0,32000
0,0,0,1,1,245,25,4369,0,0,32000
0,0,0,1,8,87,23,3000,0,0,31500
0,1,2,1,0,256,30,4656,0,0,31500
0,0,0,0,1,77,21,3427,0,0,31500
0,1,2,1,0,36,22,4052,0,0,31500
0,0,1,0,0,126,27,4889,0,0,31500
0,0,0,0,0,55,24,4876,0,0,31500
0,0,0,0,0,165,26,5140,0,0,31500
0,1,2,1,0,362,32,3952,0,0,31500
0,1,1,1,0,122,25,4170,0,0,31500
0,0,0,0,1,2,24,4277,0,0,31500
0,0,2,0,0,272,34,5400,0,0,31500
0,1,1,1,0,351,35,4150,0,0,31500
0,1,0,1,2,237,26,4218,0,0,31500
0,1,0,1,1,207,28,4014,0,0,31500
0,0,0,1,1,189,29,3248,0,0,31500
0,1,0,1,0,3,20,4207,0,0,31500
0,1,1,1,0,10,18,4150,0,0,31500
0,1,2,1,0,35,21,4996,0,0,31500
0,1,2,1,0,30,20,3500,0,0,31500
0,0,0,0,1,182,30,4400,0,0,31500
0,0,0,0,13,3,21,4003,0,0,31500
0,0,0,0,100,1,32,5000,0,0,31500
0,0,0,1,0,244,28,4350,0,0,31500
0,0,0,0,18,322,31,4650,0,0,31500
0,1,1,1,0,138,24,4850,0,0,31500
0,0,0,0,23,88,23,5657,0,0,31500
0,1,2,1,0,342,34,4154,0,0,31500
1,1,2,1,0,0,19,3607,0,0,31500
0,0,0,1,0,176,26,6272,0,0,31500
0,0,0,0,3,111,25,4780,0,0,31500
0,0,2,1,0,169,32,3250,0,0,31500
0,1,1,1,0,0,18,4166,0,0,31500
0,1,2,1,0,0,19,3835,0,0,31500
0,1,1,1,0,93,24,4150,0,0,31500
0,0,2,1,0,23,22,3600,0,0,31500
0,0,0,0,0,61,19,4694,0,0,31500
0,1,1,1,0,30,20,4235,0,0,31500
0,1,2,1,0,272,32,4100,0,0,31500
0,0,0,0,4,205,30,4216,0,0,31500
0,0,0,0,17,171,29,4648,0,0,31500
0,0,0,1,1,193,29,5080,0,0,31500
0,0,0,0,38,54,24,4750,0,0,31500
0,0,0,0,32,116,26,4500,0,0,31500
0,0,0,0,6,2,21,3652,0,0,31500
0,1,1,1,0,147,26,4267,0,0,31500
0,0,0,0,1,129,25,3880,0,0,31500
0,0,0,0,21,65,29,4512,0,0,31500
0,0,0,0,20,146,28,3559,0,0,31500
0,0,0,0,1,159,28,4278,0,0,31500
0,1,2,1,0,23,22,4215,0,0,31500
0,0,0,0,0,179,25,5321,0,0,31500
0,1,2,1,0,221,29,4150,0,0,31500
0,1,2,1,0,58,21,4206,0,0,31500
0,0,0,0,3,73,23,3990,0,0,31500
0,1,1,1,0,62,22,4212,0,0,31500
0,1,2,0,0,18,26,4150,0,0,31500
0,0,2,1,0,102,26,3750,0,0,31500
0,1,2,1,0,94,22,4172,0,0,31500
0,1,2,1,0,26,19,4190,0,0,31500
0,1,2,1,0,57,21,4150,0,0,31500
0,1,1,1,0,29,20,4150,0,0,31500
0,1,0,0,0,57,23,4170,0,0,31500
0,0,0,1,17,260,32,5000,0,0,31500
0,0,0,1,99,492,42,2692,0,0,31500
0,0,0,0,13,195,33,2650,0,0,31500
0,1,1,1,0,216,30,4162,0,0,31500
0,1,2,1,0,248,28,4666,0,0,31500
0,0,0,0,8,222,28,5250,0,0,31500
0,1,2,1,0,50,19,4544,0,0,31500
0,1,1,1,0,106,23,4100,0,0,31500
0,1,1,1,0,70,26,4168,0,0,31500
0,1,1,1,0,135,26,4150,0,0,31500
0,1,1,1,0,145,24,4146,0,0,31500
0,1,1,1,0,320,31,4154,0,0,31500
0,1,1,1,0,210,28,4160,0,0,31500
0,0,0,0,71,375,34,5578,0,0,31000
0,0,1,0,0,65,25,5100,0,0,31000
0,0,2,1,0,28,22,4773,0,0,31000
0,1,2,1,0,53,22,4436,0,0,31000
0,0,0,0,22,145,30,4500,0,0,31000
0,0,2,1,0,93,24,4150,0,0,31000
0,0,2,1,0,62,25,4450,0,0,31000
0,0,2,1,0,404,34,3150,0,0,31000
0,1,0,0,0,0,20,3700,0,0,31000
0,1,2,1,0,29,20,4325,0,0,31000
0,0,0,1,0,211,26,4250,0,0,31000
0,0,0,1,0,58,21,4106,0,0,31000
0,0,2,1,0,370,34,4489,0,0,31000
0,0,0,1,0,232,30,4200,0,0,31000
0,0,0,0,0,43,24,5245,0,0,31000
0,1,1,1,0,28,20,3880,0,0,31000
1,1,0,1,0,11,18,4624,0,0,31000
0,0,2,1,0,18,21,4580,0,0,31000
0,0,0,1,4,1,20,3987,0,0,31000
0,0,0,1,0,173,28,4264,0,0,31000
0,0,2,1,0,0,18,3625,0,0,31000
0,1,1,1,0,0,18,3922,0,0,31000
0,0,0,1,0,375,31,4150,0,0,31000
0,0,0,1,0,20,21,4829,0,0,31000
0,0,0,1,8,350,34,4950,0,0,31000
0,0,2,0,0,69,22,4150,0,0,31000
0,0,0,0,1,38,21,4627,0,0,31000
0,0,0,0,1,297,31,4550,0,0,31000
0,0,0,0,0,27,21,4200,0,0,31000
0,0,2,1,0,19,22,4000,0,0,31000
0,0,0,0,41,5,29,4810,0,0,31000
0,0,0,1,0,145,23,4502,0,0,31000
0,0,0,1,0,90,22,4789,0,0,31000
0,0,2,1,0,7,20,4337,0,0,31000
0,0,1,0,0,31,19,4035,0,0,31000
0,1,1,1,0,4,19,3517,0,0,31000
0,0,2,1,0,1,19,4264,1,0,31000
0,1,1,1,0,66,23,4258,0,0,31000
0,0,1,1,0,86,23,4304,0,0,31000
0,0,2,1,0,348,35,4652,0,0,31000
0,0,0,1,0,427,37,4250,0,0,31000
0,0,0,1,0,2,19,4021,0,0,31000
0,0,2,0,0,0,19,3861,0,0,31000
0,0,0,0,0,0,20,3750,0,0,31000
0,1,1,1,0,0,17,4270,0,0,31000
0,0,0,1,0,140,25,4342,0,0,31000
0,0,2,0,0,44,22,4021,0,0,31000
0,0,2,0,0,0,18,3520,0,0,31000
0,0,2,0,0,2,22,4520,0,0,31000
0,0,2,1,0,28,20,4144,0,0,31000
0,0,0,0,15,230,32,5600,0,0,31000
0,1,0,1,0,7,19,4150,0,0,31000
0,0,0,0,7,19,25,4743,0,0,31000
0,1,2,1,0,161,26,4066,0,0,31000
0,1,2,1,0,0,19,3154,0,0,31000
0,0,0,0,20,160,23,5037,0,0,31000
0,0,0,1,12,51,23,3750,0,0,31000
0,0,0,1,12,86,35,3750,0,0,31000
0,1,1,1,0,154,26,4100,0,0,31000
0,0,2,1,0,180,26,5644,0,0,31000
0,0,0,0,0,304,33,4952,0,0,31000
0,0,2,1,0,79,24,5622,0,0,31000
0,0,0,0,1,156,25,4250,0,0,31000
0,1,2,0,0,49,19,4278,0,0,31000
0,0,0,0,3,85,27,3750,0,0,31000
0,1,2,1,0,9,25,4227,0,0,31000
0,0,0,0,43,272,30,5009,0,0,31000
0,1,2,1,0,50,23,3900,0,0,31000
0,1,1,1,0,43,21,4122,0,0,31000
0,1,2,1,0,17,19,3110,0,0,31000
0,1,2,1,0,93,24,4690,0,0,31000
0,0,1,0,0,62,17,5473,0,0,31000
0,1,2,1,0,347,31,4650,0,0,31000
0,1,2,1,0,7,20,3420,0,0,31000
1,1,0,1,0,23,19,3806,0,0,31000
0,1,0,1,8,23,22,4605,0,0,31000
0,0,0,0,11,177,32,5405,0,0,31000
0,1,1,1,0,269,30,4204,0,0,31000
0,1,0,1,0,8,20,4606,0,0,31000
0,1,2,1,0,160,24,4600,0,0,31000
0,0,1,0,0,11,18,3986,0,0,31000
0,1,2,1,0,54,20,4634,0,0,31000
0,1,1,1,0,439,35,4191,0,0,31000
0,1,2,1,0,34,20,4627,0,0,31000
0,1,2,1,0,46,21,4664,0,0,31000
0,1,2,1,0,185,26,4613,0,0,31000
0,0,0,1,61,200,34,4400,0,0,31000
0,1,2,1,0,151,24,4618,0,0,31000
0,0,0,0,1,141,26,5354,0,0,31000
0,1,2,1,0,40,22,4666,0,0,31000
0,0,0,0,4,228,26,5572,0,0,31000
0,1,2,1,0,175,29,4616,0,0,31000
0,1,2,1,0,257,28,4666,0,0,31000
0,1,2,1,0,180,30,4616,0,0,31000
0,1,1,1,0,86,23,4221,0,0,31000
0,0,0,1,0,104,31,5122,0,0,31000
0,0,1,0,0,499,36,3068,0,0,31000
0,1,2,1,0,41,24,4600,0,0,31000
0,1,2,1,0,81,22,4607,0,0,31000
0,1,2,1,0,60,21,4777,0,0,31000
0,1,2,1,0,329,30,4600,0,0,31000
0,0,2,1,0,67,21,4600,0,0,31000
0,1,2,1,0,150,26,4618,0,0,31000
0,1,1,0,0,72,25,4600,0,0,31000
0,1,2,1,0,495,37,4131,0,0,31000
0,1,2,1,0,61,21,4606,0,0,31000
0,1,2,1,0,71,22,4669,0,0,31000
0,1,1,1,0,213,33,4600,0,0,31000
0,1,2,1,0,0,19,4675,0,0,31000
0,1,2,1,0,1,19,4679,0,0,31000
0,1,2,1,0,175,25,4655,0,0,31000
0,1,2,1,0,0,19,4600,1,0,31000
0,1,0,1,9,271,34,3000,0,0,31000
0,0,0,0,1,207,30,4500,0,0,31000
0,1,2,1,0,448,34,4600,0,0,31000
0,1,2,1,0,140,27,4170,0,0,31000
0,0,0,0,1,203,27,4838,0,0,31000
0,0,0,0,1,220,33,5260,0,0,31000
0,1,2,1,0,136,24,3938,0,0,31000
0,1,1,1,0,66,22,4176,0,0,31000
0,1,2,1,0,29,20,3950,0,0,31000
0,0,0,1,2,162,28,4967,0,0,31000
0,0,0,1,3,201,31,4008,0,0,31000
0,1,2,1,0,318,32,4600,0,0,31000
0,1,2,1,0,100,24,4100,0,0,31000
0,0,0,0,1,203,30,5257,0,0,31000
0,1,1,1,0,10,24,4254,0,0,31000
0,1,2,1,0,0,20,3052,0,0,31000
0,1,2,1,0,12,23,4668,0,0,31000
0,1,1,1,0,69,26,4150,0,0,31000
1,1,0,1,0,12,20,3650,0,0,31000
0,0,0,1,2,19,19,4618,0,0,31000
0,0,2,1,0,259,29,4050,0,0,31000
0,0,0,1,0,13,21,3499,0,0,31000
1,1,0,0,0,0,20,3000,0,0,31000
0,0,0,0,11,5,23,4522,0,0,31000
1,1,2,1,0,17,20,3724,0,0,31000
0,1,2,1,0,8,21,4135,0,0,31000
0,0,0,0,7,190,30,2900,0,0,31000
0,1,1,1,0,16,19,4150,0,0,31000
0,1,2,1,0,0,20,2750,1,0,31000
0,1,2,1,0,0,20,4157,0,0,31000
0,1,2,1,0,4,21,3749,0,0,31000
0,1,2,1,0,30,21,4343,0,0,31000
1,1,2,1,0,22,20,4300,0,0,31000
0,1,2,1,0,0,20,3475,0,0,31000
0,1,0,1,0,0,20,3921,0,0,31000
0,1,2,1,0,48,22,4491,1,0,31000
0,1,2,1,0,18,20,4542,0,0,31000
1,1,2,1,0,0,20,3785,1,0,31000
1,1,0,1,0,25,20,3250,0,0,31000
0,1,2,1,0,5,21,3685,0,0,31000
0,0,0,1,10,40,25,3128,0,0,30500
0,1,2,1,0,0,19,4150,0,0,30500
0,0,0,0,1,54,34,4030,0,0,30500
0,0,0,0,6,61,33,3900,0,0,30500
0,1,1,1,0,42,25,4200,0,0,30500
0,1,2,1,0,96,23,4050,0,0,30500
0,0,2,0,0,474,38,4750,0,0,30500
0,1,2,1,0,326,32,4056,0,0,30500
0,1,2,1,0,192,27,4114,0,0,30500
0,1,1,1,0,102,23,4150,0,0,30500
0,1,1,1,0,99,25,4150,0,0,30500
0,1,1,1,0,284,33,4195,0,0,30500
0,1,0,1,11,57,24,4623,0,0,30500
0,0,0,1,45,256,33,2854,0,0,30500
0,1,2,1,0,204,29,4124,0,0,30500
0,1,2,1,0,51,22,4600,0,0,30500
0,0,0,0,19,3,29,4900,0,0,30500
0,0,0,1,3,15,20,3716,0,0,30500
0,0,0,0,18,1,30,4058,0,0,30500
0,0,0,0,1,46,22,3288,0,0,30500
0,0,0,0,2,93,23,3238,0,0,30500
0,1,1,1,0,233,29,4145,0,0,30500
0,1,1,1,0,103,23,4139,0,0,30500
0,1,2,1,0,0,18,3859,0,0,30500
0,1,1,1,0,11,20,4150,0,0,30500
0,1,1,1,0,50,23,4134,0,0,30500
0,0,0,0,16,3,29,4650,0,0,30500
0,1,2,1,0,246,31,3900,0,0,30500
0,1,1,1,0,0,18,3850,0,0,30500
0,1,1,1,0,55,22,4264,1,0,30500
0,0,0,0,0,277,29,4900,0,0,30500
0,0,0,0,1,114,29,4186,0,0,30500
0,0,0,0,29,2,34,3500,0,0,30500
0,0,0,0,4,3,22,3500,0,0,30500
0,1,2,1,0,12,21,4152,0,0,30500
0,1,2,1,0,68,23,4050,0,0,30500
0,0,0,0,1,170,26,4237,0,0,30500
0,1,2,1,0,84,26,4120,0,0,30500
0,0,0,0,2,149,24,5119,0,0,30500
0,0,0,1,15,30,24,4247,0,0,30500
0,0,2,1,0,200,28,4925,0,0,30500
0,1,0,1,2,15,20,2900,0,0,30500
0,1,1,1,0,23,20,4174,0,0,30500
0,0,1,0,2,17,20,5000,0,0,30500
0,0,0,0,0,70,22,4903,0,0,30500
0,0,0,0,10,57,30,3064,0,0,30500
0,0,2,1,0,69,21,4994,0,0,30500
0,0,0,0,9,68,24,5025,0,0,30500
0,0,0,1,22,214,35,3800,0,0,30500
0,0,0,1,1,431,34,4902,0,0,30500
0,1,2,1,0,172,29,4621,0,0,30500
0,1,2,1,0,220,26,4663,0,0,30500
0,1,1,1,0,33,20,4126,0,0,30500
0,0,0,0,1,136,24,3261,0,0,30500
0,1,2,0,0,31,26,4600,0,0,30500
0,1,1,1,0,9,19,4160,0,0,30500
0,1,2,1,0,0,17,3523,0,0,30500
0,0,0,0,0,35,20,3120,0,0,30500
0,0,0,0,4,108,26,5027,0,0,30500
0,0,0,1,33,281,29,4983,0,0,30500
0,0,0,0,1,103,21,5235,0,0,30500
0,1,2,1,0,278,33,4602,0,0,30500
0,0,0,0,11,33,25,5034,0,0,30500
0,1,1,1,0,34,21,4183,0,0,30500
0,0,0,1,6,115,27,4959,0,0,30500
0,1,2,0,0,10,22,4726,0,0,30500
0,0,0,0,0,14,20,5036,0,0,30500
0,0,0,0,1,257,32,4946,0,0,30500
0,0,0,1,7,215,30,4600,0,0,30500
0,0,0,0,1,302,31,5005,0,0,30500
0,1,2,1,0,350,28,4012,0,0,30500
0,0,0,1,29,273,30,4951,0,0,30500
0,0,0,1,28,276,31,4900,0,0,30500
0,0,0,0,40,226,28,5286,0,0,30500
0,0,0,1,6,152,24,4750,0,0,30500
0,1,1,1,0,0,19,4227,0,0,30500
0,0,0,0,1,86,32,1700,0,0,30500
0,0,1,1,1,84,25,4053,0,0,30500
0,0,0,0,7,9,27,4600,0,0,30500
0,0,0,0,7,10,25,4586,0,0,30500
0,0,2,1,0,12,21,3910,0,0,30500
0,1,2,1,0,164,30,4556,0,0,30500
0,1,2,1,0,439,38,3088,0,0,30500
0,1,0,0,1,245,32,4060,0,0,30500
0,0,0,0,3,2,22,4584,0,0,30500
0,0,0,0,8,234,33,2450,0,0,30500
0,1,0,1,0,12,22,4215,0,0,30500
0,0,0,1,1,288,34,4452,0,0,30500
0,0,2,1,0,62,26,4631,0,0,30500
0,1,2,1,0,55,26,4632,0,0,30500
0,1,2,1,0,53,21,4100,0,0,30500
0,1,2,1,0,25,22,4627,0,0,30500
0,0,0,0,0,44,22,4900,0,0,30500
0,1,2,1,0,499,36,4096,0,0,30500
0,1,1,0,0,69,22,4170,0,0,30500
0,1,2,1,0,326,31,4100,0,0,30500
0,1,2,1,0,173,24,4136,0,0,30500
0,1,1,1,0,2,19,4181,0,0,30500
0,0,2,1,0,217,27,4550,0,0,30500
0,1,2,1,0,0,17,3509,0,0,30500
0,1,2,1,0,74,21,3900,0,0,30500
0,1,1,0,0,95,25,4150,0,0,30500
0,0,0,0,0,274,33,4904,0,0,30500
0,1,1,1,0,58,21,4150,0,0,30500
0,1,1,1,0,56,20,4192,0,0,30500
0,1,2,0,0,0,18,4259,0,0,30500
0,0,0,0,9,117,25,4554,0,0,30500
0,0,0,0,1,253,30,5250,0,0,30500
0,1,2,0,0,0,17,3768,0,0,30500
0,1,2,0,0,0,17,3020,0,0,30500
